,year,state,current dollars,GDP,GDP_area
590,2006,Nebraska,2007,75290.0,Plains
591,2006,New Hampshire,2007,56073.0,New England
592,2006,New Jersey,2007,448426.0,Mideast
593,2006,New Mexico,2007,72161.0,Southwest
594,2006,Nevada,2007,123054.0,Far West
595,2006,New York,2007,1028320.0,Mideast
596,2006,Ohio,2007,451600.0,Great Lakes
597,2006,Oklahoma,2007,130094.0,Southwest
598,2006,Oregon,2007,150984.0,Far West
599,2006,Pennsylvania,2007,508769.0,Mideast
600,2006,Rhode Island,2007,45733.0,New England
601,2006,South Carolina,2007,146211.0,Southeast
602,2006,South Dakota,2007,32008.0,Plains
603,2006,Tennessee,2007,235753.0,Southeast
604,2006,Texas,2007,1068119.0,Southwest
605,2006,Utah,2007,97963.0,Rocky Mountain
606,2006,Virginia,2007,368604.0,Southeast
607,2006,Vermont,2007,23628.0,New England
608,2006,Washington,2007,291298.0,Far West
609,2006,Wisconsin,2007,223394.0,Great Lakes
610,2006,West Virginia,2007,56016.0,Southeast
611,2006,Wyoming,2007,29904.0,Rocky Mountain
612,2007,Alaska,2010,44587.0,Far West
613,2007,Alabama,2010,165981.0,Southeast
614,2007,Arkansas,2010,97187.0,Southeast
615,2007,Arizona,2010,260122.0,Southwest
616,2007,California,2010,1874783.0,Far West
617,2007,Colorado,2010,242900.0,Rocky Mountain
618,2007,Connecticut,2010,222498.0,New England
619,2007,District of Columbia,2010,92342.0,Mideast
620,2007,Delaware,2010,60108.0,Mideast
621,2007,Florida,2010,759572.0,Southeast
622,2007,Georgia,2010,400331.0,Southeast
623,2007,Hawaii,2010,64212.0,Far West
624,2007,Iowa,2010,134410.0,Plains
625,2007,Idaho,2010,54344.0,Rocky Mountain
626,2007,Illinois,2010,629379.0,Great Lakes
627,2007,Indiana,2010,262596.0,Great Lakes
628,2007,Kansas,2010,121268.0,Plains
629,2007,Kentucky,2010,151506.0,Southeast
630,2007,Louisiana,2010,205758.0,Southeast
631,2007,Massachusetts,2010,353329.0,New England
632,2007,Maryland,2010,273693.0,Mideast
633,2007,Maine,2010,49195.0,New England
634,2007,Michigan,2010,387086.0,Great Lakes
635,2007,Minnesota,2010,254567.0,Plains
636,2007,Missouri,2010,233008.0,Plains
637,2007,Mississippi,2010,93194.0,Southeast
638,2007,Montana,2010,35100.0,Rocky Mountain
639,2007,North Carolina,2010,397975.0,Southeast
640,2007,North Dakota,2010,28552.0,Plains
641,2007,Nebraska,2010,82185.0,Plains
642,2007,New Hampshire,2010,57856.0,New England
643,2007,New Jersey,2010,472000.0,Mideast
644,2007,New Mexico,2010,74393.0,Southwest
645,2007,Nevada,2010,133782.0,Far West
646,2007,New York,2010,1085225.0,Mideast
647,2007,Ohio,2010,468707.0,Great Lakes
648,2007,Oklahoma,2010,140183.0,Southwest
649,2007,Oregon,2010,167016.0,Far West
650,2007,Pennsylvania,2010,532117.0,Mideast
651,2007,Rhode Island,2010,47334.0,New England
652,2007,South Carolina,2010,158041.0,Southeast
653,2007,South Dakota,2010,35082.0,Plains
654,2007,Tennessee,2010,242678.0,Southeast
655,2007,Texas,2010,1147970.0,Southwest
656,2007,Utah,2010,108815.0,Rocky Mountain
657,2007,Virginia,2010,389319.0,Southeast
658,2007,Vermont,2010,24093.0,New England
659,2007,Washington,2010,325112.0,Far West
660,2007,Wisconsin,2010,237160.0,Great Lakes
661,2007,West Virginia,2010,57001.0,Southeast
662,2007,Wyoming,2010,33674.0,Rocky Mountain
663,2008,Alaska,2010,49186.0,Far West
664,2008,Alabama,2010,169694.0,Southeast
665,2008,Arkansas,2010,99497.0,Southeast
666,2008,Arizona,2010,260454.0,Southwest
667,2008,California,2010,1911741.0,Far West
668,2008,Colorado,2010,254218.0,Rocky Mountain
669,2008,Connecticut,2010,225958.0,New England
670,2008,District of Columbia,2010,97361.0,Mideast
671,2008,Delaware,2010,58674.0,Mideast
672,2008,Florida,2010,747770.0,Southeast
673,2008,Georgia,2010,405269.0,Southeast
674,2008,Hawaii,2010,66119.0,Far West
675,2008,Iowa,2010,134959.0,Plains
676,2008,Idaho,2010,55212.0,Rocky Mountain
677,2008,Illinois,2010,637037.0,Great Lakes
678,2008,Indiana,2010,263616.0,Great Lakes
679,2008,Kansas,2010,125333.0,Plains
680,2008,Kentucky,2010,155592.0,Southeast
681,2008,Louisiana,2010,213441.0,Southeast
682,2008,Massachusetts,2010,365623.0,New England
683,2008,Maryland,2010,281659.0,Mideast
684,2008,Maine,2010,49972.0,New England
685,2008,Michigan,2010,375436.0,Great Lakes
686,2008,Minnesota,2010,262758.0,Plains
687,2008,Missouri,2010,241344.0,Plains
688,2008,Mississippi,2010,96713.0,Southeast
689,2008,Montana,2010,35838.0,Rocky Mountain
690,2008,North Carolina,2010,403927.0,Southeast
691,2008,North Dakota,2010,31677.0,Plains
692,2008,Nebraska,2010,84884.0,Plains
693,2008,New Hampshire,2010,58780.0,New England
694,2008,New Jersey,2010,483560.0,Mideast
695,2008,New Mexico,2010,77168.0,Southwest
696,2008,Nevada,2010,132270.0,Far West
697,2008,New York,2010,1109080.0,Mideast
698,2008,Ohio,2010,470640.0,Great Lakes
699,2008,Oklahoma,2010,151850.0,Southwest
700,2008,Oregon,2010,174454.0,Far West
701,2008,Pennsylvania,2010,545198.0,Mideast
702,2008,Rhode Island,2010,47378.0,New England
703,2008,South Carolina,2010,159500.0,Southeast
704,2008,South Dakota,2010,38293.0,Plains
705,2008,Tennessee,2010,247796.0,Southeast
706,2008,Texas,2010,1202104.0,Southwest
707,2008,Utah,2010,112353.0,Rocky Mountain
708,2008,Virginia,2010,402853.0,Southeast
709,2008,Vermont,2010,24636.0,New England
710,2008,Washington,2010,334477.0,Far West
711,2008,Wisconsin,2010,239150.0,Great Lakes
712,2008,West Virginia,2010,59039.0,Southeast
713,2008,Wyoming,2010,38917.0,Rocky Mountain
714,2009,Alaska,2010,45861.0,Far West
715,2009,Alabama,2010,166819.0,Southeast
716,2009,Arkansas,2010,98795.0,Southeast
717,2009,Arizona,2010,249711.0,Southwest
718,2009,California,2010,1847048.0,Far West
719,2009,Colorado,2010,250664.0,Rocky Mountain
720,2009,Connecticut,2010,227550.0,New England
721,2009,District of Columbia,2010,98892.0,Mideast
722,2009,Delaware,2010,60660.0,Mideast
723,2009,Florida,2010,732782.0,Southeast
724,2009,Georgia,2010,394117.0,Southeast
725,2009,Hawaii,2010,65428.0,Far West
726,2009,Iowa,2010,136062.0,Plains
727,2009,Idaho,2010,53661.0,Rocky Mountain
728,2009,Illinois,2010,631970.0,Great Lakes
729,2009,Indiana,2010,259894.0,Great Lakes
730,2009,Kansas,2010,122544.0,Plains
731,2009,Kentucky,2010,155789.0,Southeast
732,2009,Louisiana,2010,205117.0,Southeast
733,2009,Massachusetts,2010,360538.0,New England
734,2009,Maryland,2010,285116.0,Mideast
735,2009,Maine,2010,50039.0,New England
736,2009,Michigan,2010,369671.0,Great Lakes
737,2009,Minnesota,2010,258499.0,Plains
738,2009,Missouri,2010,237955.0,Plains
739,2009,Mississippi,2010,94406.0,Southeast
740,2009,Montana,2010,34999.0,Rocky Mountain
741,2009,North Carolina,2010,407032.0,Southeast
742,2009,North Dakota,2010,31626.0,Plains
743,2009,Nebraska,2010,86411.0,Plains
744,2009,New Hampshire,2010,59086.0,New England
745,2009,New Jersey,2010,471946.0,Mideast
746,2009,New Mexico,2010,76871.0,Southwest
747,2009,Nevada,2010,125037.0,Far West
748,2009,New York,2010,1094104.0,Mideast
749,2009,Ohio,2010,462015.0,Great Lakes
750,2009,Oklahoma,2010,142388.0,Southwest
751,2009,Oregon,2010,167481.0,Far West
752,2009,Pennsylvania,2010,546538.0,Mideast
753,2009,Rhode Island,2010,47470.0,New England
754,2009,South Carolina,2010,158786.0,Southeast
755,2009,South Dakota,2010,38255.0,Plains
756,2009,Tennessee,2010,243849.0,Southeast
757,2009,Texas,2010,1146647.0,Southwest
758,2009,Utah,2010,111301.0,Rocky Mountain
759,2009,Virginia,2010,409732.0,Southeast
760,2009,Vermont,2010,24625.0,New England
761,2009,Washington,2010,331639.0,Far West
762,2009,Wisconsin,2010,239613.0,Great Lakes
763,2009,West Virginia,2010,61043.0,Southeast
764,2009,Wyoming,2010,36760.0,Rocky Mountain
765,2010,Alaska,2013,53251.0,Far West
766,2010,Alabama,2013,175734.0,Southeast
767,2010,Arkansas,2013,111355.0,Southeast
768,2010,Arizona,2013,247752.0,Southwest
769,2010,California,2013,1953411.0,Far West
770,2010,Colorado,2013,256628.0,Rocky Mountain
771,2010,Connecticut,2013,233781.0,New England
772,2010,District of Columbia,2013,106615.0,Mideast
773,2010,Delaware,2013,57628.0,Mideast
774,2010,Florida,2013,728604.0,Southeast
775,2010,Georgia,2013,410902.0,Southeast
776,2010,Hawaii,2013,67285.0,Far West
777,2010,Iowa,2013,141814.0,Plains
778,2010,Idaho,2013,55427.0,Rocky Mountain
779,2010,Illinois,2013,652681.0,Great Lakes
780,2010,Indiana,2013,283289.0,Great Lakes
781,2010,Kansas,2013,126347.0,Plains
782,2010,Kentucky,2013,166344.0,Southeast
783,2010,Louisiana,2013,232879.0,Southeast
784,2010,Massachusetts,2013,399603.0,New England
785,2010,Maryland,2013,316164.0,Mideast
786,2010,Maine,2013,51470.0,New England
787,2010,Michigan,2013,387730.0,Great Lakes
788,2010,Minnesota,2013,272244.0,Plains
789,2010,Missouri,2013,257924.0,Plains
790,2010,Mississippi,2013,94649.0,Southeast
791,2010,Montana,2013,37520.0,Rocky Mountain
792,2010,North Carolina,2013,420876.0,Southeast
793,2010,North Dakota,2013,35482.0,Plains
794,2010,Nebraska,2013,91131.0,Plains
795,2010,New Hampshire,2013,62622.0,New England
796,2010,New Jersey,2013,497733.0,Mideast
797,2010,New Mexico,2013,83798.0,Southwest
798,2010,Nevada,2013,120579.0,Far West
799,2010,New York,2013,1198004.0,Mideast
800,2010,Ohio,2013,494695.0,Great Lakes
801,2010,Oklahoma,2013,154062.0,Southwest
802,2010,Oregon,2013,190800.0,Far West
803,2010,Pennsylvania,2013,590830.0,Mideast
804,2010,Rhode Island,2013,49265.0,New England
805,2010,South Carolina,2013,163836.0,Southeast
806,2010,South Dakota,2013,38940.0,Plains
807,2010,Tennessee,2013,253987.0,Southeast
808,2010,Texas,2013,1248511.0,Southwest
809,2010,Utah,2013,119249.0,Rocky Mountain
810,2010,Virginia,2013,421325.0,Southeast
811,2010,Vermont,2013,26570.0,New England
812,2010,Washington,2013,360680.0,Far West
813,2010,Wisconsin,2013,254242.0,Great Lakes
814,2010,West Virginia,2013,66111.0,Southeast
815,2010,Wyoming,2013,40274.0,Rocky Mountain
816,2011,Alaska,2013,58581.0,Far West
817,2011,Alabama,2013,181848.0,Southeast
818,2011,Arkansas,2013,115582.0,Southeast
819,2011,Arizona,2013,258187.0,Southwest
820,2011,California,2013,2030468.0,Far West
821,2011,Colorado,2013,266243.0,Rocky Mountain
822,2011,Connecticut,2013,235121.0,New England
823,2011,District of Columbia,2013,110702.0,Mideast
824,2011,Delaware,2013,58612.0,Mideast
825,2011,Florida,2013,736347.0,Southeast
826,2011,Georgia,2013,421564.0,Southeast
827,2011,Hawaii,2013,69755.0,Far West
828,2011,Iowa,2013,148997.0,Plains
829,2011,Idaho,2013,56956.0,Rocky Mountain
830,2011,Illinois,2013,676911.0,Great Lakes
831,2011,Indiana,2013,292032.0,Great Lakes
832,2011,Kansas,2013,135336.0,Plains
833,2011,Kentucky,2013,172517.0,Southeast
834,2011,Louisiana,2013,242666.0,Southeast
835,2011,Massachusetts,2013,413716.0,New England
836,2011,Maryland,2013,326237.0,Mideast
837,2011,Maine,2013,51756.0,New England
838,2011,Michigan,2013,400924.0,Great Lakes
839,2011,Minnesota,2013,285669.0,Plains
840,2011,Missouri,2013,259894.0,Plains
841,2011,Mississippi,2013,96224.0,Southeast
842,2011,Montana,2013,40250.0,Rocky Mountain
843,2011,North Carolina,2013,429793.0,Southeast
844,2011,North Dakota,2013,40508.0,Plains
845,2011,Nebraska,2013,98237.0,Plains
846,2011,New Hampshire,2013,64122.0,New England
847,2011,New Jersey,2013,504078.0,Mideast
848,2011,New Mexico,2013,87334.0,Southwest
849,2011,Nevada,2013,123365.0,Far West
850,2011,New York,2013,1231470.0,Mideast
851,2011,Ohio,2013,519082.0,Great Lakes
852,2011,Oklahoma,2013,165424.0,Southwest
853,2011,Oregon,2013,199488.0,Far West
854,2011,Pennsylvania,2013,609952.0,Mideast
855,2011,Rhode Island,2013,49921.0,New England
856,2011,South Carolina,2013,171546.0,Southeast
857,2011,South Dakota,2013,42453.0,Plains
858,2011,Tennessee,2013,264940.0,Southeast
859,2011,Texas,2013,1357298.0,Southwest
860,2011,Utah,2013,125754.0,Rocky Mountain
861,2011,Virginia,2013,430103.0,Southeast
862,2011,Vermont,2013,27545.0,New England
863,2011,Washington,2013,370359.0,Far West
864,2011,Wisconsin,2013,263076.0,Great Lakes
865,2011,West Virginia,2013,69463.0,Southeast
866,2011,Wyoming,2013,43178.0,Rocky Mountain
867,2012,Alaska,2013,59643.0,Far West
868,2012,Alabama,2013,189542.0,Southeast
869,2012,Arkansas,2013,118993.0,Southeast
870,2012,Arizona,2013,271503.0,Southwest
871,2012,California,2013,2125717.0,Far West
872,2012,Colorado,2013,278551.0,Rocky Mountain
873,2012,Connecticut,2013,242930.0,New England
874,2012,District of Columbia,2013,111870.0,Mideast
875,2012,Delaware,2013,60650.0,Mideast
876,2012,Florida,2013,769007.0,Southeast
877,2012,Georgia,2013,438324.0,Southeast
878,2012,Hawaii,2013,72512.0,Far West
879,2012,Iowa,2013,156606.0,Plains
880,2012,Idaho,2013,58231.0,Rocky Mountain
881,2012,Illinois,2013,704138.0,Great Lakes
882,2012,Indiana,2013,306838.0,Great Lakes
883,2012,Kansas,2013,138958.0,Plains
884,2012,Kentucky,2013,177967.0,Southeast
885,2012,Louisiana,2013,251369.0,Southeast
886,2012,Massachusetts,2013,431937.0,New England
887,2012,Maryland,2013,336481.0,Mideast
888,2012,Maine,2013,53235.0,New England
889,2012,Michigan,2013,416769.0,Great Lakes
890,2012,Minnesota,2013,298272.0,Plains
891,2012,Missouri,2013,269356.0,Plains
892,2012,Mississippi,2013,101549.0,Southeast
893,2012,Montana,2013,42140.0,Rocky Mountain
894,2012,North Carolina,2013,452358.0,Southeast
895,2012,North Dakota,2013,49509.0,Plains
896,2012,Nebraska,2013,103062.0,Plains
897,2012,New Hampshire,2013,66111.0,New England
898,2012,New Jersey,2013,528788.0,Mideast
899,2012,New Mexico,2013,89188.0,Southwest
900,2012,Nevada,2013,128896.0,Far West
901,2012,New York,2013,1280737.0,Mideast
902,2012,Ohio,2013,548526.0,Great Lakes
903,2012,Oklahoma,2013,171432.0,Southwest
904,2012,Oregon,2013,210242.0,Far West
905,2012,Pennsylvania,2013,629851.0,Mideast
906,2012,Rhode Island,2013,51566.0,New England
907,2012,South Carolina,2013,177985.0,Southeast
908,2012,South Dakota,2013,43758.0,Plains
909,2012,Tennessee,2013,280485.0,Southeast
910,2012,Texas,2013,1463021.0,Southwest
911,2012,Utah,2013,134483.0,Rocky Mountain
912,2012,Virginia,2013,445090.0,Southeast
913,2012,Vermont,2013,28422.0,New England
914,2012,Washington,2013,390918.0,Far West
915,2012,Wisconsin,2013,272086.0,Great Lakes
916,2012,West Virginia,2013,69711.0,Southeast
917,2012,Wyoming,2013,41839.0,Rocky Mountain
918,2013,Alaska,2014,57276.0,Far West
919,2013,Alabama,2014,194671.0,Southeast
920,2013,Arkansas,2014,118553.0,Southeast
921,2013,Arizona,2014,274734.0,Southwest
922,2013,California,2014,2212991.0,Far West
923,2013,Colorado,2014,288338.0,Rocky Mountain
924,2013,Connecticut,2014,246897.0,New England
925,2013,District of Columbia,2014,111695.0,Mideast
926,2013,Delaware,2014,60816.0,Mideast
927,2013,Florida,2014,800697.0,Southeast
928,2013,Georgia,2014,456483.0,Southeast
929,2013,Hawaii,2014,75095.0,Far West
930,2013,Iowa,2014,166787.0,Plains
931,2013,Idaho,2014,61117.0,Rocky Mountain
932,2013,Illinois,2014,724795.0,Great Lakes
933,2013,Indiana,2014,311188.0,Great Lakes
934,2013,Kansas,2014,142449.0,Plains
935,2013,Kentucky,2014,183582.0,Southeast
936,2013,Louisiana,2014,246660.0,Southeast
937,2013,Massachusetts,2014,441467.0,New England
938,2013,Maryland,2014,339409.0,Mideast
939,2013,Maine,2014,54609.0,New England
940,2013,Michigan,2014,434674.0,Great Lakes
941,2013,Minnesota,2014,307270.0,Plains
942,2013,Missouri,2014,276715.0,Plains
943,2013,Mississippi,2014,104095.0,Southeast
944,2013,Montana,2014,43006.0,Rocky Mountain
945,2013,North Carolina,2014,467075.0,Southeast
946,2013,North Dakota,2014,51048.0,Plains
947,2013,Nebraska,2014,109364.0,Plains
948,2013,New Hampshire,2014,68701.0,New England
949,2013,New Jersey,2014,537396.0,Mideast
950,2013,New Mexico,2014,90828.0,Southwest
951,2013,Nevada,2014,127989.0,Far West
952,2013,New York,2014,1341591.0,Mideast
953,2013,Ohio,2014,562845.0,Great Lakes
954,2013,Oklahoma,2014,176398.0,Southwest
955,2013,Oregon,2014,204867.0,Far West
956,2013,Pennsylvania,2014,640294.0,Mideast
957,2013,Rhode Island,2014,53300.0,New England
958,2013,South Carolina,2014,182400.0,Southeast
959,2013,South Dakota,2014,44673.0,Plains
960,2013,Tennessee,2014,290125.0,Southeast
961,2013,Texas,2014,1557193.0,Southwest
962,2013,Utah,2014,134974.0,Rocky Mountain
963,2013,Virginia,2014,454984.0,Southeast
964,2013,Vermont,2014,28838.0,New England
965,2013,Washington,2014,407160.0,Far West
966,2013,Wisconsin,2014,284728.0,Great Lakes
967,2013,West Virginia,2014,70595.0,Southeast
968,2013,Wyoming,2014,41782.0,Rocky Mountain
969,2014,Alaska,2014,57080.0,Far West
970,2014,Alabama,2014,199440.0,Southeast
971,2014,Arkansas,2014,121395.0,Southeast
972,2014,Arizona,2014,284156.0,Southwest
973,2014,California,2014,2311616.0,Far West
974,2014,Colorado,2014,306663.0,Rocky Mountain
975,2014,Connecticut,2014,253036.0,New England
976,2014,District of Columbia,2014,115473.0,Mideast
977,2014,Delaware,2014,62756.0,Mideast
978,2014,Florida,2014,839944.0,Southeast
979,2014,Georgia,2014,476483.0,Southeast
980,2014,Hawaii,2014,77389.0,Far West
981,2014,Iowa,2014,170613.0,Plains
982,2014,Idaho,2014,63952.0,Rocky Mountain
983,2014,Illinois,2014,745875.0,Great Lakes
984,2014,Indiana,2014,317840.0,Great Lakes
985,2014,Kansas,2014,147075.0,Plains
986,2014,Kentucky,2014,188602.0,Southeast
987,2014,Louisiana,2014,251397.0,Southeast
988,2014,Massachusetts,2014,459937.0,New England
989,2014,Maryland,2014,348631.0,Mideast
990,2014,Maine,2014,55838.0,New England
991,2014,Michigan,2014,451516.0,Great Lakes
992,2014,Minnesota,2014,316204.0,Plains
993,2014,Missouri,2014,284462.0,Plains
994,2014,Mississippi,2014,104851.0,Southeast
995,2014,Montana,2014,44269.0,Rocky Mountain
996,2014,North Carolina,2014,483126.0,Southeast
997,2014,North Dakota,2014,55136.0,Plains
998,2014,Nebraska,2014,112159.0,Plains
999,2014,New Hampshire,2014,71552.0,New England
1000,2014,New Jersey,2014,549099.0,Mideast
1001,2014,New Mexico,2014,92959.0,Southwest
1002,2014,Nevada,2014,132064.0,Far West
1003,2014,New York,2014,1404518.0,Mideast
1004,2014,Ohio,2014,583261.0,Great Lakes
1005,2014,Oklahoma,2014,183501.0,Southwest
1006,2014,Oregon,2014,215677.0,Far West
1007,2014,Pennsylvania,2014,662890.0,Mideast
1008,2014,Rhode Island,2014,54960.0,New England
1009,2014,South Carolina,2014,190304.0,Southeast
1010,2014,South Dakota,2014,45867.0,Plains
1011,2014,Tennessee,2014,300604.0,Southeast
1012,2014,Texas,2014,1648036.0,Southwest
1013,2014,Utah,2014,141410.0,Rocky Mountain
1014,2014,Virginia,2014,463613.0,Southeast
1015,2014,Vermont,2014,29613.0,New England
1016,2014,Washington,2014,427052.0,Far West
1017,2014,Wisconsin,2014,292891.0,Great Lakes
1018,2014,West Virginia,2014,75337.0,Southeast
1019,2014,Wyoming,2014,44190.0,Rocky Mountain
1020,2015,Alaska,2016,53180.0,Far West
1021,2015,Alabama,2016,201033.66666666666,Southeast
1022,2015,Arkansas,2016,119214.66666666667,Southeast
1023,2015,Arizona,2016,292866.6666666667,Southwest
1024,2015,California,2016,2507470.6666666665,Far West
1025,2015,Colorado,2016,314441.3333333333,Rocky Mountain
1026,2015,Connecticut,2016,258198.0,New England
1027,2015,District of Columbia,2016,121458.33333333333,Mideast
1028,2015,Delaware,2016,69080.0,Mideast
1029,2015,Florida,2016,889744.6666666666,Southeast
1030,2015,Georgia,2016,504868.6666666667,Southeast
1031,2015,Hawaii,2016,80953.0,Far West
1032,2015,Iowa,2016,176942.33333333334,Plains
1033,2015,Idaho,2016,65662.0,Rocky Mountain
1034,2015,Illinois,2016,775139.0,Great Lakes
1035,2015,Indiana,2016,335152.3333333333,Great Lakes
1036,2015,Kansas,2016,152962.66666666666,Plains
1037,2015,Kentucky,2016,193147.0,Southeast
1038,2015,Louisiana,2016,237532.0,Southeast
1039,2015,Massachusetts,2016,491360.3333333333,New England
1040,2015,Maryland,2016,367698.6666666667,Mideast
1041,2015,Maine,2016,57799.666666666664,New England
1042,2015,Michigan,2016,473910.0,Great Lakes
1043,2015,Minnesota,2016,327769.6666666667,Plains
1044,2015,Missouri,2016,294163.0,Plains
1045,2015,Mississippi,2016,106386.66666666667,Southeast
1046,2015,Montana,2016,46064.666666666664,Rocky Mountain
1047,2015,North Carolina,2016,502929.3333333333,Southeast
1048,2015,North Dakota,2016,55435.333333333336,Plains
1049,2015,Nebraska,2016,114140.66666666667,Plains
1050,2015,New Hampshire,2016,74893.66666666667,New England
1051,2015,New Jersey,2016,570053.6666666666,Mideast
1052,2015,New Mexico,2016,93298.33333333333,Southwest
1053,2015,Nevada,2016,142249.33333333334,Far West
1054,2015,New York,2016,1451792.6666666667,Mideast
1055,2015,Ohio,2016,609828.6666666666,Great Lakes
1056,2015,Oklahoma,2016,186723.66666666666,Southwest
1057,2015,Oregon,2016,217775.33333333334,Far West
1058,2015,Pennsylvania,2016,711604.6666666666,Mideast
1059,2015,Rhode Island,2016,55914.0,New England
1060,2015,South Carolina,2016,203282.33333333334,Southeast
1061,2015,South Dakota,2016,47471.666666666664,Plains
1062,2015,Tennessee,2016,319142.6666666667,Southeast
1063,2015,Texas,2016,1608061.3333333333,Southwest
1064,2015,Utah,2016,150137.66666666666,Rocky Mountain
1065,2015,Virginia,2016,484962.3333333333,Southeast
1066,2015,Vermont,2016,30462.0,New England
1067,2015,Washington,2016,449064.6666666667,Far West
1068,2015,Wisconsin,2016,303361.0,Great Lakes
1069,2015,West Virginia,2016,73690.33333333333,Southeast
1070,2015,Wyoming,2016,39374.0,Rocky Mountain
1071,2016,Alaska,2016,50713.0,Far West
1072,2016,Alabama,2016,204861.25,Southeast
1073,2016,Arkansas,2016,120688.75,Southeast
1074,2016,Arizona,2016,302951.75,Southwest
1075,2016,California,2016,2602672.0,Far West
1076,2016,Colorado,2016,323691.75,Rocky Mountain
1077,2016,Connecticut,2016,263378.75,New England
1078,2016,District of Columbia,2016,126815.25,Mideast
1079,2016,Delaware,2016,70387.0,Mideast
1080,2016,Florida,2016,926816.75,Southeast
1081,2016,Georgia,2016,525360.5,Southeast
1082,2016,Hawaii,2016,83916.5,Far West
1083,2016,Iowa,2016,178765.25,Plains
1084,2016,Idaho,2016,67275.25,Rocky Mountain
1085,2016,Illinois,2016,791607.25,Great Lakes
1086,2016,Indiana,2016,341908.75,Great Lakes
1087,2016,Kansas,2016,153257.5,Plains
1088,2016,Kentucky,2016,197043.5,Southeast
1089,2016,Louisiana,2016,235108.75,Southeast
1090,2016,Massachusetts,2016,507912.5,New England
1091,2016,Maryland,2016,378279.75,Mideast
1092,2016,Maine,2016,59274.75,New England
1093,2016,Michigan,2016,487239.0,Great Lakes
1094,2016,Minnesota,2016,335147.0,Plains
1095,2016,Missouri,2016,300891.0,Plains
1096,2016,Mississippi,2016,107680.0,Southeast
1097,2016,Montana,2016,45994.5,Rocky Mountain
1098,2016,North Carolina,2016,517903.5,Southeast
1099,2016,North Dakota,2016,52089.25,Plains
1100,2016,Nebraska,2016,115345.25,Plains
1101,2016,New Hampshire,2016,77855.5,New England
1102,2016,New Jersey,2016,581122.5,Mideast
1103,2016,New Mexico,2016,93296.25,Southwest
1104,2016,Nevada,2016,147475.25,Far West
1105,2016,New York,2016,1487998.0,Mideast
1106,2016,Ohio,2016,625715.25,Great Lakes
1107,2016,Oklahoma,2016,182937.5,Southwest
1108,2016,Oregon,2016,226820.25,Far West
1109,2016,Pennsylvania,2016,724935.75,Mideast
1110,2016,Rhode Island,2016,57432.5,New England
1111,2016,South Carolina,2016,209716.25,Southeast
1112,2016,South Dakota,2016,48138.75,Plains
1113,2016,Tennessee,2016,328770.0,Southeast
1114,2016,Texas,2016,1616800.75,Southwest
1115,2016,Utah,2016,156352.0,Rocky Mountain
1116,2016,Virginia,2016,494349.0,Southeast
1117,2016,Vermont,2016,31091.75,New England
1118,2016,Washington,2016,469739.5,Far West
1119,2016,Wisconsin,2016,309536.5,Great Lakes
1120,2016,West Virginia,2016,73373.5,Southeast
1121,2016,Wyoming,2016,37857.75,Rocky Mountain
1122,2017,Alaska,2018,51686.75,Far West
1123,2017,Alabama,2018,211665.75,Southeast
1124,2017,Arkansas,2018,123713.75,Southeast
1125,2017,Arizona,2018,326539.5,Southwest
1126,2017,California,2018,2809922.5,Far West
1127,2017,Colorado,2018,347195.75,Rocky Mountain
1128,2017,Connecticut,2018,265535.25,New England
1129,2017,District of Columbia,2018,134901.25,Mideast
1130,2017,Delaware,2018,72167.25,Mideast
1131,2017,Florida,2018,979464.5,Southeast
1132,2017,Georgia,2018,562120.75,Southeast
1133,2017,Hawaii,2018,89043.5,Far West
1134,2017,Iowa,2018,182978.75,Plains
1135,2017,Idaho,2018,72442.25,Rocky Mountain
1136,2017,Illinois,2018,825810.5,Great Lakes
1137,2017,Indiana,2018,351072.0,Great Lakes
1138,2017,Kansas,2018,160083.25,Plains
1139,2017,Kentucky,2018,200990.75,Southeast
1140,2017,Louisiana,2018,238138.5,Southeast
1141,2017,Massachusetts,2018,540949.0,New England
1142,2017,Maryland,2018,398415.5,Mideast
1143,2017,Maine,2018,61720.25,New England
1144,2017,Michigan,2018,505844.75,Great Lakes
1145,2017,Minnesota,2018,352267.0,Plains
1146,2017,Missouri,2018,304050.5,Plains
1147,2017,Mississippi,2018,109901.0,Southeast
1148,2017,Montana,2018,47073.25,Rocky Mountain
1149,2017,North Carolina,2018,537888.5,Southeast
1150,2017,North Dakota,2018,51612.25,Plains
1151,2017,Nebraska,2018,118545.75,Plains
1152,2017,New Hampshire,2018,81179.0,New England
1153,2017,New Jersey,2018,599314.75,Mideast
1154,2017,New Mexico,2018,94238.25,Southwest
1155,2017,Nevada,2018,157020.75,Far West
1156,2017,New York,2018,1598457.0,Mideast
1157,2017,Ohio,2018,645819.75,Great Lakes
1158,2017,Oklahoma,2018,187347.75,Southwest
1159,2017,Oregon,2018,226057.25,Far West
1160,2017,Pennsylvania,2018,752340.25,Mideast
1161,2017,Rhode Island,2018,59254.5,New England
1162,2017,South Carolina,2018,221896.5,Southeast
1163,2017,South Dakota,2018,49609.0,Plains
1164,2017,Tennessee,2018,347835.25,Southeast
1165,2017,Texas,2018,1654494.5,Southwest
1166,2017,Utah,2018,165702.75,Rocky Mountain
1167,2017,Virginia,2018,510424.75,Southeast
1168,2017,Vermont,2018,32623.5,New England
1169,2017,Washington,2018,522425.5,Far West
1170,2017,Wisconsin,2018,321584.5,Great Lakes
